idx,word,kana,pos,desc,group,lesson
3815,～分の～,～ぶんの～,其他,～分之～,3,216
3816,かっこいい,かっこいい,形1,帅气，真帅；真棒,3,216
3817,務める,つとめる,动2,担任；当，扮演,3,216
3818,とげ,とげ,名,刺；（说话）尖酸，带刺,3,216
3819,毒,どく,名,毒，毒物,3,216
3820,有効,ゆうこう,形2,有效,3,216
3821,内向的,ないこうてき,形2,内向,3,216
3822,活発,かっぱつ,形2,活泼，活跃,3,216
3823,外向的,がいこうてき,形2,外向,3,216
3824,平均,へいきん,名,平均,3,216
3825,寿命,じゅみょう,名,寿命,3,216
3826,重病人,じゅうびょうにん,名,重症患者，重病患者，重病号,3,216
3827,移動,いどうする,动3,移动,3,216
3828,幼い,おさない,形1,幼小，年幼；幼稚,3,216
3829,親友,しんゆう,名,好朋友，好友，密友，至交,3,216
3830,我が社,わがしゃ,名,我公司，本公司,3,216
3831,役員,やくいん,名,干部；干事；董事,3,216
3832,質,しつ,名,质量；质，本质,3,216
3833,長時間,ちょうじかん,名,长时间,3,216
3834,年収,ねんしゅう,名,年收入，年薪,3,216
3835,インド,インド,专,印度,3,216
3836,現実,げんじつ,名,现实,3,216
3837,落語,らくご,名,单口相声,3,216
3838,ジャーナリスト,ジャーナリスト,名,记者；编辑；通讯员,3,216
3839,選挙,せんきょ,名,选举,3,216
3840,青森県,あおもりけん,专,青森县,3,216
3841,特産,とくさん,名,特产,3,216
3842,全体,ぜんたい,名,全体，全部,3,216
3843,政党,せいとう,名,政党,3,216
3844,支持,しじする,动3,支持,3,216
3845,多数,たすう,名,多数,3,216
3846,半数,はんすう,名,半数，一半,3,216
3847,～品,～ひん,其他,～品，～产品，～商品,3,216
3848,成果,せいか,名,成果，成就,1,217
3849,以上,いじょう,名,以上，超出,1,217
3850,一例,いちれい,名,一个例子,1,217
3851,お世辞,おせじ,名,恭维话，奉承话,1,217
3852,国内,こくない,名,国内,1,217
3853,売り込む,うりこむ,动1,销售，促销，推销,1,217
3854,戦略,せんりゃく,名,战略,1,217
3855,試飲,しいんする,动3,试饮,1,217
3856,敏感,びんかん,形2,敏感，灵敏,1,217
3857,間,あいだ,名,当中，之间，期间,1,217
3858,たいした,たいした,接,了不起的，惊人的,1,217
3859,ラベル,ラベル,名,标签,1,217
3860,～ども,～ども,其他,～们（自谦语）,1,217
3861,意外,いがい,形2,出乎意料，意外,1,217
3862,案外,あんがい,名,没想到，出乎意外,1,217
3863,賢い,かしこい,形1,聪明，伶俐,1,217
3864,概略,がいりゃく,名,概要，概略，梗概,1,217
3865,堅苦しい,かたくるしい,形1,一本正经，郑重其事,1,217
3866,台湾,たいわん,专,台湾,1,217
3867,温暖,おんだん,形2,温暖,1,217
3868,気候,きこう,名,气候,1,217
3869,飛び込む,とびこむ,动1,跳入，跳进,1,217
3870,放る,ほうる,动1,抛，扔；放弃，弃之不顾,1,217
3871,投げ込む,なげこむ,动1,投进，投入，扔进,1,217
3872,放り込む,ほうりこむ,动1,扔进，投入,1,217
3873,持ち込む,もちこむ,动1,带入，带进,1,217
3874,流れ込む,ながれこむ,动1,流入，流进,1,217
3875,潜り込む,もぐりこむ,动1,潜入，钻入；躲入,1,217
3876,落ち込む,おちこむ,动1,掉进，掉入,1,217
3877,少年,しょうねん,名,少年,1,217
3878,カップル,カップル,名,一对儿，情侣，一对男女,1,217
3879,勉強になる,べんきょうになる,熟语,学到东西，有收获,1,217
3880,～名,～めい,其他,名～，著名～,1,217
3881,～込む,～こむ,其他,～进，～入,1,217
3882,見事,みごと,形2,精彩，出色,1,217
3883,カロリー,カロリー,名,热量，卡路里,1,217
3884,見直す,みなおす,动1,重看，重新审视，另眼相看,1,217
3885,中高年,ちゅうこうねん,名,中老年,1,217
3886,携帯小説,けいたいしょうせつ,名,手机小说,1,217
3887,一時,いちじ,名,一时，临时，暂时,1,217
3888,一時的,いちじてき,形2,一时的，临时的，暂时的,1,217
3889,景山公園,けいざんこうえん,专,景山公园,3,217
3890,憩い,いこい,名,休憩，休息,3,217
3891,家族連れ,かぞくづれ,名,带着家人，带着家属,3,217
3892,周囲,しゅうい,名,周围,3,217
3893,路地,ろじ,名,小巷，胡同,3,217
3894,無数,むすう,名,无数,3,217
3895,存在,そんざいする,动3,存在,3,217
3896,さかのぼる,さかのぼる,动1,追溯，上溯,3,217
3897,元,げん,专,元代，元朝,3,217
3898,敵,てき,名,敌人，敌；对手，敌手,3,217
3899,石垣,いしがき,名,石墙，石围墙，石垣,3,217
3900,住居,じゅうきょ,名,住宅，住处，居住地，住址,3,217
3901,取り囲む,とりかこむ,动1,围绕，包围，围拢,3,217
3902,朝市,あさいち,名,早市，早摊,3,217
3903,頻繁,ひんぱん,形2,频繁,3,217
3904,屋台,やたい,名,地摊，货摊,3,217
3905,時には,ときには,副,有时,3,217
3906,自転車置き場,じてんしゃおきば,名,自行车存放处,3,217
3907,金銭,きんせん,名,银钱，钱，金钱，钱款,3,217
3908,取引所,とりひきじょ,名,交易所,3,217
3909,銭市胡同,チェンシーフートン,专,钱市胡同,3,217
3910,刃物,はもの,名,刀，刀具,3,217
3911,研ぐ,とぐ,动1,磨快；磨光亮；淘,3,217
3912,職人手艺人,しょくにん,名,工匠，手艺人,3,217
3913,磨刀胡同,モータオフートン,专,磨刀胡同,3,217
3914,四合院,しごういん,名,四合院,3,217
3915,家屋,かおく,名,房屋，住房,3,217
3916,東西南北,とうざいなんぼく,名,东南西北,3,217
3917,棟,むね,名,むね（棟）[名]屋脊，房顶；大梁，脊檩,3,217
3918,改造,かいぞうする,动3,改造，改建，改组,3,217
3919,せいぜい,せいぜい,副,最多，充其量；尽量，尽可能,3,217
3920,明,みん,专,明代，明朝,3,217
3921,つなぐ,つなぐ,动1,连接，拴，系,3,217
3922,動き,うごき,名,动向，动作,3,217
3923,歴史文化保護区,れきしぶんかほごく,名,历史文物保护区,3,217
3924,指定,していする,动3,指定,3,217
3925,保存,ほぞんする,动3,保存,3,217
3926,混在,こんざいする,动3,并存，混在一起,3,217
3927,変革,へんかく,名,变革，改革，变化,3,217
3928,～か所,～かしょ,其他,～处，～个地方,3,217
3929,～連れ,～づれ,其他,带着～,3,217
3930,年配,ねんぱい,名,相当大年龄；年纪,3,217
3931,旅,たび,名,旅行，旅游,3,217
3932,夜空,よぞら,名,夜空,3,217
3933,見上げる,みあげる,动2,仰望，往上看,3,217
3934,先祖,せんぞ,名,先祖，祖先,3,217
3935,南東,なんとう,名,东南,3,217
3936,北西,ほくせい,名,西北,3,217
3937,北東,ほくとう,名,东北,3,217
3938,南西,なんせい,名,南西,3,217
3939,東南,とうなん,名,东南,3,217
3940,東南アジア,とうなんアジア,专,东南亚,3,217
3941,方角,ほうがく,名,角，角落,3,217
3942,応募,おうぼする,动3,报名参加，应征；应募,3,217
3943,蘇州,そしゅう,专,苏州,3,217
3944,ベニス,ベニス,专,威尼斯,3,217
3945,誇り,ほこり,名,骄傲，自豪，自尊心,3,217
3946,彫る,ほる,动1,雕刻，雕，刻,3,217
3947,今にも,いまにも,专,眼看就要，马上,3,217
3948,捕まる,つかまる,动1,抓住，逮捕,3,217
3949,銃,じゅう,名,枪，步枪,3,217
3950,自殺,じさつする,动3,自杀,3,217
3951,かご,かご,名,笼子，篮子，提篮,3,217
3952,塀,へい,名,墙，院墙，围墙，栅栏,3,217
3953,地平線,ちへいせん,名,ちへいせん（地平線）[名]地平线,3,217
3954,泉,いずみ,名,泉，泉水,3,217
3955,正確,せいかく,形2,正确,3,217
3956,人工衛星,じんこうえいせい,名,人造卫星,3,217
3957,人工,じんこう,名,人工,3,217
3958,打ち上げ,うちあげ,名,发射,3,217
3959,日当たり,ひあたり,名,向阳，向阳处,3,217
3960,植える,うえる,动2,种，植，栽,3,217
3961,弁護士,べんごし,名,律师，辩护律师,3,217
3962,中華鍋,ちゅうかなべ,名,中式双耳浅底锅,3,217
3963,コンロ,コンロ,名,小炉子,3,217
3964,欠かす,かかす,动1,缺，缺少,3,217
3965,城下町,じょうかまち,名,（围绕诸侯居住地发展起来的）城市,3,217
3966,城,しろ,名,城，城堡,3,217
3967,四方,しほう,名,四方,3,217
3968,塩分,えんぶん,名,盐分,3,217
3969,献立,こんだて,名,食谱，菜谱,3,217
3970,花壇,かだん,名,花坛,3,217
3971,ピンク,ピンク,名,粉红色，桃红色,3,217
3972,紫,むらさき,名,紫，紫色,3,217
3973,寄付,きふする,动3,捐助，捐赠,3,217
3974,幸い,さいわい,形2,幸运，荣幸；幸好,3,217
3975,徐々に,じょじょに,副,渐渐，逐步,3,217
3976,コンクール,コンクール,名,比赛会，竞赛会,3,217
3977,入賞,にゅうしょうする,动3,获奖，得奖,3,217
3978,便器,べんき,名,便桶，便盆，便壶，马桶,3,217
3979,柳,やなぎ,名,柳树,3,217
3980,沿う,そう,动1,沿，顺,3,217
3981,森,もり,名,丛林，森林,3,217
3982,不動産会社,ふどうさんがいしゃ,名,房地产公司,3,217
3983,抗議,こうぎ,名,抗议,3,217
3984,～沿い,～ぞい,其他,沿～,3,217
3985,売り込み,うりこみ,名,销售，推销,1,218
3986,正直,しょうじき,形2,老实，诚实,1,218
3987,白酒,はくしゅ,名,白酒,1,218
3988,ベース,ベース,名,基础，基准；基地,1,218
3989,上海パール,シャンハイパール,专,上海珍珠,1,218
3990,北京ルージュ,ペキンルージュ,专,北京丹红,1,218
3991,物足りない,ものたりない,名,不过瘾，不够，不足,1,218
3992,当～,とう～,其他,本～，这～,1,218
3993,幣～,へい～,其他,蔽～，鄙～,1,218
3994,率直,そっちょく,形2,坦率，直率，直爽,1,218
3995,データ,データ,名,数据，资料，材料，论据,1,218
3996,興味深い,きょうみぶかい,形1,很感兴趣，颇有意思,1,218
3997,売り切れ,うりきれ,名,卖完，售完，售罄,1,218
3998,もっとも,もっとも,连,话虽如此，可是，不过,1,218
3999,限り,かぎり,名,限度，极限，止境,1,218
4000,旧暦,きゅうれき,名,农历，阴历,1,218
4001,新暦,しんれき,名,公历，阳历,1,218
4002,畑,はたけ,名,旱田，旱地,1,218
4003,失業者,しつぎょうしゃ,名,失业者,1,218
4004,作業,さぎょう,名,操作，工作，作业,1,218
4005,ミス,ミス,名,失误，错误,1,218
4006,故障,こしょう,名,故障,1,218
4007,小社,しょうしゃ,名,敝公司；小公司,1,218
4008,情報,じょうほう,名,信息，消息，情报,1,218
4009,エコロジー,エコロジー,名,环保；生态学,1,218
4010,コンセプト,コンセプト,名,宗旨，概念,1,218
4011,素材,そざい,名,]材料，素材,1,218
4012,筆,ふで,名,笔，毛笔,1,218
4013,お気に召す,おきにめす,熟语,中意，合意,1,218
4014,はっきり,はっきり,副,清楚，明确,1,218
4015,再選,さいせんする,动3,再选，重选,1,218
4016,果実酒,かじつしゅ,名,果酒,1,218
4017,健康飲料,けんこういんりょう,名,健康饮料,1,218
4018,カボチャ,カボチャ,名,南瓜,1,218
4019,ヨーグルト,ヨーグルト,名,酸奶，乳酸饮料,1,218
4020,ランチ,ランチ,名,午餐，便餐,1,218
4021,集まり,あつまり,名,集合，汇合，汇集,1,218
4022,記録,きろく,名,记载，记录；（成绩）记录,1,218
4023,掲載,けいさいする,动3,登载，刊登,1,218
4024,説,せつ,名,学说；说法，论点；主张，意见,1,218
4025,システム,システム,名,系统，体系；组织；机构,1,218
4026,自動運転,じどううんてん,名,无人驾驶，自动驾驶,1,218
4027,前～,ぜん～,其他,ぜん～（前～）前～,1,218
4028,北上貿易,きたかみぼうえき,专,北上贸易公司,3,218
4029,徳栄,とくえい,专,德荣,3,218
4030,拝啓,はいけい,名,敬启者,3,218
4031,皆様,みなさま,名,诸位，各位，大家,3,218
4032,存,ぞんずる,动3,打算，想；知道，认识,3,218
4033,失礼,しつれい,名,失礼，失敬；告辞,3,218
4034,許す,ゆるす,动1,原谅，宽恕；允许，容许,3,218
4035,御社,おんしゃ,名,贵公司，贵社,3,218
4036,酒類,しゅるい,名,酒类,3,218
4037,販売ルート,はんばいルート,名,营销渠道，销售渠道,3,218
4038,MTS社,エムティーエスしゃ,名,MTS公司,3,218
4039,菊池,きくち,专,菊池,3,218
4040,後日,ごじつ,名,改日，将来，日后；事后,3,218
4041,折,おり,名,时，时候,3,218
4042,勝手,かって,形2,任意，随便,3,218
4043,敬具,けいぐ,名,敬上，谨启,3,218
4044,光一,こういち,专,光一,3,218
4045,上海PECホテル,シャンハイペックホテル,专,上海PEC宾馆,3,218
4046,黒田,くろだ,专,黑田,3,218
4047,請求,せいきゅうする,动3,索要，请求，要求，索取,3,218
4048,まことに,まことに,副,由衷，实在，诚然，的确，非常,3,218
4049,送付,そうふする,动3,寄送，发送，寄出,3,218
4050,なお,なお,连,另外，再者，而且,3,218
4051,不明,ふめい,形2,不清楚，不明确，不明白,3,218
4052,気軽,きがる,形2,轻松愉快，爽快，舒畅,3,218
4053,問い合わせる,といあわせる,动2,询问，问，打听,3,218
4054,新春の候,しんしゅんのこう,熟语,时值新春，新春的问候,3,218
4055,お目にかかる,おめにかかる,熟语,拜会，见面，会见,3,218
4056,～の候,～のこう,其他,～的问候,3,218
4057,御～,おん～,其他,贵～,3,218
4058,吉日,きちじつ,名,吉日，好日子,3,218
4059,元旦,がんたん,名,元旦,3,218
4060,御中,おんちゅう,名,（公函）启，公启,3,218
4061,若葉,わかば,名,嫩叶，新叶,3,218
4062,春暖,しゅんだん,名,春暖,3,218
4063,青葉,あおば,名,绿叶,3,218
4064,涼風,りょうふう,名,凉风，清风,3,218
4065,ご自愛,ごじあい,名,保重，自己珍重,3,218
4066,一層,いっそう,名,更加，越发，更；一层,3,218
4067,〆,しめ,名,封，缄,3,218
4068,委員,いいん,名,委员,3,218
4069,目撃者,もくげきしゃ,名,目击者,3,218
4070,研究所,けんきゅうじょ,名,研究所,3,218
4071,進化,しんか,名,进化,3,218
4072,貴社,きしゃ,名,贵公司，贵社,3,218
4073,御行,おんこう,名,贵行,3,218
4074,貴行,きこう,名,贵行,3,218
4075,貴校,きこう,名,贵校,3,218
4076,当社,とうしゃ,名,本公司，本社，该公司,3,218
4077,請求書,せいきゅうしょ,名,帐单，付款通知单,3,218
4078,明後日,みょうごにち,名,后天,3,218
4079,ぴかぴか,ぴかぴか,形2,闪闪发光,3,218
4080,展示品,てんじひん,名,展品,3,218
4081,節,せつ,名,时节，时候，时期,3,218
4082,朱,しゅ,专,朱,3,218
4083,恐縮,きょうしゅく,名,抱歉，对不起，过意不去,3,218
4084,昼食,ちゅうしょく,名,午餐，午饭,3,218
4085,合併,がっぺいする,动3,合并,3,218
4086,ゲームセンター,ゲームセンター,名,游戏厅，游戏中心,3,218
4087,カウンター,カウンター,名,柜台，服务台,3,218
